0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,label
0.030928,7.9e-05,0.000269,0.000375,0.0,0.908023,0.886994,0.0,0.020833,0.0,0.086181,0.04,0.0,0.067934,0.034,0.086859,0.0,0.0,0.033047,0.028664,0.046032,0.044304,0.013502,0.000847,0.016129,0.000881,0.0,0.031823,0.0,0.0,0.035874,0.019802,0.0,0.00183,0.0625,0.0625,0.0,0.0,0
0.030928,0.000314,0.000313,0.00045,0.0,0.906067,0.882729,0.0,0.020833,0.0,0.072906,0.02,0.0,0.097325,0.026,0.073648,0.0,0.0,0.045935,0.02221,0.044444,0.041139,0.016367,0.002118,0.016129,0.002203,0.0,0.032787,0.0,0.0,0.035874,0.019802,0.0,0.00122,0.083333,0.083333,0.0,0.0,0
0.030928,0.000118,0.000269,0.000375,0.0,0.906067,0.882729,0.0,0.020833,0.0,0.057717,0.02,0.0,0.052723,0.035,0.057886,0.0,0.0,0.048909,0.012528,0.038095,0.033228,0.016367,0.001694,0.032258,0.001322,0.0,0.02893,0.0,0.0,0.030269,0.009901,0.0,0.003051,0.083333,0.083333,0.0,0.0,0
0.030928,3.9e-05,0.000224,0.0003,0.0,0.906067,0.882729,0.0,0.020833,0.0,0.067864,0.04,0.0,0.067096,0.032,0.068333,0.0,0.0,0.034699,0.007973,0.028571,0.025316,0.012275,0.001694,0.016129,0.001762,0.0,0.021215,0.0,0.0,0.022422,0.009901,0.0,0.0,0.0625,0.0625,0.0,0.0,0
0.020619,0.000785,0.000493,0.000525,0.0,0.906067,0.882729,0.0,0.041667,0.0,0.042043,0.04,0.0,0.120851,0.03,0.042306,0.0,0.0,0.047918,0.011769,0.036508,0.031646,0.014935,0.002118,0.016129,0.001322,0.0,0.027001,0.0,0.0,0.028027,0.009901,0.0,0.003661,0.0625,0.083333,0.0,0.0,0
0.020619,0.000903,0.000582,0.000599,0.0,0.906067,0.882729,0.0,0.041667,0.0,0.067894,0.04,0.0,0.088688,0.034,0.068454,0.0,0.0,0.04197,0.013288,0.036508,0.033228,0.014935,0.002965,0.016129,0.003084,0.0,0.027965,0.0,0.0,0.030269,0.019802,0.0,0.00122,0.083333,0.083333,0.0,0.0,0
0.030928,0.000471,0.000537,0.000525,0.0,0.906067,0.882729,0.0,0.041667,0.0,0.052249,0.02,0.0,0.081598,0.035,0.052662,0.0,0.0,0.022472,0.014996,0.025397,0.026899,0.011866,0.001694,0.016129,0.001322,0.0,0.020251,0.0,0.0,0.024664,0.009901,0.0,0.00122,0.041667,0.0625,0.0,0.0,0
0.030928,0.000353,0.000493,0.000525,0.0,0.906067,0.882729,0.0,0.041667,0.0,0.056715,0.04,0.0,0.078247,0.034,0.057217,0.0,0.0,0.044613,0.010061,0.034921,0.030063,0.016162,0.001271,0.032258,0.001322,0.0,0.027001,0.0,0.0,0.029148,0.009901,0.0,0.003661,0.083333,0.104167,0.0,0.0,0
0.020619,0.000118,0.000403,0.000525,0.0,0.90998,0.886994,0.0,0.020833,0.0,0.05714,0.04,0.0,0.019465,0.021,0.055669,0.0,0.0,0.048249,0.009491,0.033333,0.026899,0.01248,0.001694,0.016129,0.001322,0.0,0.024108,0.0,0.0,0.024664,0.009901,0.0,0.002441,0.0625,0.0625,0.0,0.0,0
0.020619,3.9e-05,0.000313,0.00045,0.0,0.913894,0.891258,0.0,0.020833,0.0,0.06355,0.04,0.0,0.07902,0.028,0.064081,0.0,0.0,0.038665,0.0112,0.031746,0.030063,0.015139,0.001694,0.016129,0.001322,0.0,0.024108,0.0,0.0,0.026906,0.009901,0.0,0.00183,0.083333,0.083333,0.0,0.0,0
0.020619,0.000157,0.000313,0.00045,0.0,0.911937,0.889126,0.0,0.041667,0.0,0.049029,0.04,0.0,0.125814,0.031,0.050354,0.0,0.0,0.025777,0.015756,0.033333,0.031646,0.012889,0.001271,0.016129,0.000881,0.0,0.023144,0.0,0.0,0.025785,0.009901,0.0,0.003661,0.0625,0.0625,0.0,0.0,0
0.030928,3.9e-05,0.000269,0.00045,0.0,0.90998,0.886994,0.0,0.041667,0.0,0.073605,0.04,0.0,0.085595,0.033,0.074407,0.0,0.0,0.032056,0.019742,0.034921,0.036392,0.013298,0.000847,0.016129,0.000881,0.0,0.027001,0.0,0.0,0.032511,0.019802,0.0,0.00122,0.0625,0.083333,0.0,0.0,0
0.030928,0.000314,0.000269,0.00045,0.0,0.908023,0.884861,0.0,0.020833,0.0,0.057171,0.04,0.0,0.096874,0.028,0.057552,0.0,0.0,0.054197,0.016894,0.042857,0.039557,0.016776,0.002965,0.032258,0.002643,0.0,0.032787,0.0,0.0,0.035874,0.019802,0.0,0.00122,0.083333,0.083333,0.0,0.0,0
0.010309,0.000118,0.000224,0.000375,0.0,0.90998,0.886994,0.0,0.041667,0.0,0.066861,0.04,0.0,0.093329,0.037,0.066875,0.0,0.0,0.022472,0.017084,0.030159,0.031646,0.011457,0.000847,0.016129,0.000881,0.0,0.022179,0.0,0.0,0.028027,0.009901,0.0,0.002441,0.0625,0.0625,0.0,0.0,0
0.020619,0.000275,0.000224,0.000375,0.0,0.90998,0.886994,0.0,0.020833,0.0,0.058173,0.02,0.0,0.081018,0.031,0.058584,0.0,0.0,0.044613,0.020881,0.046032,0.042722,0.015548,0.001271,0.032258,0.000881,0.0,0.033751,0.0,0.0,0.036996,0.019802,0.0,0.00183,0.083333,0.083333,0.0,0.0,0
0.020619,0.000275,0.000269,0.000375,0.0,0.908023,0.884861,0.0,0.041667,0.0,0.076187,0.04,0.0,0.106026,0.03,0.077778,0.0,0.0,0.033047,0.01082,0.028571,0.026899,0.010229,0.000847,0.016129,0.000881,0.0,0.021215,0.0,0.0,0.023543,0.009901,0.0,0.002441,0.041667,0.0625,0.0,0.0,0
