0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,label
0.171717,0.025823,0.038964,0.084591,0.157895,0.720433,0.208351,0.0,0.0,0.0,0.0,0.038261,0.0,0.023044,0.003666,0.026304,0.0,0.0,0.073156,0.170013,0.179268,0.182034,0.323815,0.110664,0.31068,0.076768,0.0,0.247906,0.0,0.020833,0.248484,0.25641,0.0,0.005076,0.235849,0.246085,0.0,0.0,0
0.272727,0.027014,0.039529,0.084777,0.157895,0.738461,0.227597,0.0,0.000268,0.0,0.0,0.02087,0.0,0.041904,0.007581,0.028006,0.0,0.0,0.042863,0.181346,0.169627,0.193063,0.327057,0.158954,0.330097,0.123232,0.0,0.266256,0.0,0.0625,0.262699,0.25641,0.0,0.005076,0.268868,0.277405,0.0,0.0,0
0.141414,0.022457,0.039045,0.084591,0.157895,0.75777,0.248393,0.0,0.0,0.0,0.0,0.036522,0.0,0.017283,0.008638,0.023518,0.0,0.0,0.031409,0.128741,0.128597,0.138462,0.314838,0.066398,0.262136,0.026263,0.0,0.201724,0.0,0.041667,0.201099,0.205128,0.0,0.005076,0.20283,0.208054,0.0,0.0,0
0.212121,0.02492,0.041707,0.086827,0.157895,0.768408,0.259922,0.0,0.0,0.0,0.0,0.038261,0.0,0.029765,0.005779,0.020888,0.0,0.0,0.070603,0.158584,0.171366,0.172599,0.304364,0.032193,0.320388,0.00202,0.0,0.23633,0.0,0.020833,0.24583,0.25641,0.0,0.020305,0.259434,0.268456,0.0,0.0,0
0.242424,0.029231,0.04445,0.089249,0.157895,0.778986,0.271547,0.0,0.003486,0.0,0.0,0.015652,0.0,0.10404,0.043127,0.123163,0.0,0.0,0.1156,0.19583,0.215078,0.208104,0.344431,0.080483,0.330097,0.048485,0.0,0.265025,0.0,0.020833,0.266869,0.25641,0.0,0.010152,0.271226,0.279642,0.0,0.0,0
0.343434,0.04438,0.055824,0.098938,0.157895,0.79466,0.288694,0.0,0.001073,0.0,0.0,0.024348,0.0,0.060627,0.01914,0.045026,0.0,0.0,0.132902,0.271866,0.293947,0.289595,0.443724,0.050302,0.470874,0.010101,0.0,0.391749,0.0,0.020833,0.385898,0.307692,0.0,0.005076,0.382075,0.387025,0.0,0.0,0
0.111111,0.020486,0.047515,0.094094,0.157895,0.807056,0.301934,0.0,0.0,0.0,0.0,0.017391,0.0,0.01598,0.000994,0.016711,0.0,0.0,0.021222,0.093303,0.097427,0.10592,0.359767,0.118712,0.237864,0.082828,0.0,0.157143,0.0,0.020833,0.172669,0.25641,0.0,0.005076,0.209906,0.221477,0.0,0.0,0
0.191919,0.026644,0.047354,0.09428,0.157895,0.811049,0.306035,0.0,0.001341,0.0,0.0,0.017391,0.0,0.059461,0.027094,0.060498,0.0,0.0,0.027695,0.100568,0.101486,0.111071,0.247631,0.056338,0.228155,0.022222,0.0,0.156773,0.0,0.020833,0.170205,0.230769,0.0,0.005076,0.176887,0.187919,0.0,0.0,0
0.141414,0.017079,0.042433,0.091112,0.157895,0.821777,0.317596,0.0,0.0,0.0,0.0,0.01913,0.0,0.018997,0.001056,0.021662,0.0,0.0,0.108065,0.15134,0.174556,0.161296,0.255486,0.042254,0.247573,0.010101,0.0,0.198153,0.0,0.020833,0.202616,0.230769,0.0,0.005076,0.186321,0.196868,0.0,0.0,0
0.171717,0.021102,0.042191,0.090926,0.157895,0.842546,0.340104,0.0,0.0,0.0,0.0,0.041739,0.0,0.024758,0.002486,0.020733,0.0,0.0,0.100378,0.139651,0.156433,0.147304,0.242062,0.034205,0.208738,0.00202,0.0,0.173892,0.0,0.020833,0.178923,0.230769,0.0,0.005076,0.165094,0.174497,0.0,0.0,0
