0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,label
0.070707,0.005176,0.007249,0.009082,0.998088,0.999497,0.037374,0.0,0.004102,6.5e-05,0.0,0.156309,0.01,0.035143,0.090747,0.096587,0.0,0.0,0.180412,0.211236,0.129872,0.140399,0.000327,0.059075,0.002561,0.127746,0.0,0.140798,0.0,0.001005,0.1337,0.000414,0.0,0.001459,0.193963,0.193963,0.0,0.0,0
0.070707,0.00684,0.007796,0.009268,0.998088,0.999425,0.037374,0.0,0.006203,6.5e-05,0.0,0.156309,0.02,0.044824,0.113741,0.093774,0.0,0.0,0.181064,0.210698,0.130227,0.14005,0.000294,0.05928,0.002561,0.127932,0.0,0.141043,0.0,0.001005,0.133475,0.000414,0.0,0.001416,0.204354,0.204354,0.0,0.0,0
0.070707,0.005823,0.007523,0.009268,0.998088,0.999425,0.037516,0.0,0.007704,0.0,0.0,0.167608,0.02,0.049812,0.129427,0.094259,0.0,0.0,0.178869,0.207915,0.129447,0.139352,0.000316,0.059229,0.002561,0.128395,0.0,0.140133,0.0,0.001005,0.133121,0.000414,0.0,0.001502,0.201385,0.201385,0.0,0.0,0
0.070707,0.011276,0.009985,0.01038,0.998088,0.999425,0.037516,0.0,0.007304,6.5e-05,0.0,0.167608,0.02,0.045194,0.133102,0.095908,0.0,0.0,0.179221,0.209631,0.128738,0.138749,0.000441,0.057892,0.002561,0.125985,0.0,0.138978,0.0,0.001005,0.131705,0.000829,0.0,0.001287,0.208313,0.208313,0.0,0.0,0
0.070707,0.006655,0.009164,0.010195,0.998088,0.999353,0.037658,0.0,0.010356,0.000131,8.2e-05,0.193974,0.02,0.045244,0.188494,0.094356,0.0,0.0,0.179785,0.207284,0.129164,0.13913,0.000289,0.060103,0.002881,0.129137,0.0,0.139748,0.0,0.001005,0.13325,0.000414,0.0,0.001287,0.20287,0.20287,0.0,0.0,0
0.070707,0.007394,0.009575,0.01038,0.998088,0.999282,0.037871,0.0,0.003252,0.0,0.0,0.126177,0.01,0.032278,0.077812,0.071373,0.0,0.0,0.180889,0.21156,0.130262,0.140812,0.00036,0.060257,0.002561,0.127839,0.0,0.140903,0.0,0.001005,0.133893,0.000414,0.0,0.001459,0.203859,0.203859,0.0,0.0,0
0.070707,0.005176,0.008891,0.010195,0.998088,0.998922,0.037871,0.0,0.006754,0.002685,0.000574,0.163842,0.02,0.044527,0.118299,0.093968,0.0,0.0,0.185568,0.215956,0.133381,0.143891,0.000354,0.059486,0.002561,0.126634,0.0,0.144682,0.0,0.00201,0.137368,0.000414,0.0,0.001459,0.200891,0.200891,0.0,0.0,0
0.070707,0.005638,0.009164,0.01038,0.998088,0.99885,0.037729,0.0,0.007154,0.0,0.0,0.143126,0.02,0.053591,0.113351,0.098332,0.0,0.0,0.186383,0.216553,0.134196,0.144113,0.000322,0.06,0.002561,0.12719,0.0,0.145171,0.0,0.001005,0.137368,0.000414,0.0,0.001416,0.20287,0.20287,0.0,0.0,0
0.070707,0.004252,0.008344,0.010195,0.998088,0.999066,0.037658,0.0,0.009405,0.0,0.0,0.148776,0.02,0.068384,0.121112,0.14711,0.0,0.0,0.181993,0.213105,0.130936,0.141225,0.000343,0.059949,0.002561,0.127283,0.0,0.141707,0.0,0.001005,0.134376,0.000414,0.0,0.001459,0.197427,0.197427,0.0,0.0,0
0.070707,0.007025,0.009027,0.010565,0.998088,0.999282,0.037587,0.0,0.005503,0.000327,0.000164,0.165725,0.02,0.042922,0.103948,0.097847,0.0,0.0,0.189908,0.2203,0.136499,0.147002,0.000403,0.059743,0.002561,0.126727,0.0,0.148041,0.0,0.001005,0.140458,0.000414,0.0,0.001459,0.224146,0.224146,0.0,0.0,0
0.070707,0.004714,0.008207,0.010195,0.998088,0.999497,0.037587,0.0,0.006854,6.5e-05,0.0,0.152542,0.02,0.047738,0.119203,0.094744,0.0,0.0,0.184363,0.21634,0.132672,0.142748,0.000316,0.060051,0.002561,0.127283,0.0,0.143422,0.0,0.001005,0.135341,0.000414,0.0,0.001373,0.232558,0.233053,0.0,0.0,0
0.070707,0.005176,0.00848,0.01038,0.998088,0.999425,0.037587,0.0,0.010756,0.0,0.0,0.175141,0.02,0.05611,0.163714,0.094938,0.0,0.0,0.190359,0.22158,0.137137,0.147795,0.000365,0.059897,0.002561,0.127283,0.0,0.14839,0.0,0.001005,0.140779,0.000414,0.0,0.00133,0.213261,0.213261,0.0,0.0,0
0.070707,0.007672,0.009438,0.010751,0.998088,0.999497,0.037516,0.0,0.009855,2.2e-05,0.0,0.175141,0.02,0.054356,0.154208,0.096199,0.0,0.0,0.188365,0.219096,0.135365,0.145827,0.000283,0.060257,0.002561,0.12821,0.0,0.146501,0.0,0.001005,0.138913,0.000414,0.0,0.001287,0.218704,0.218704,0.0,0.0,0
0.070707,0.006008,0.009027,0.010751,0.998088,0.999425,0.037587,0.0,0.005203,0.000109,8.2e-05,0.156309,0.01,0.040477,0.103394,0.093677,0.0,0.0,0.192065,0.225216,0.138271,0.149002,0.000327,0.060771,0.002561,0.1296,0.0,0.149615,0.0,0.001005,0.141423,0.000414,0.0,0.001459,0.21623,0.21623,0.0,0.0,0
0.070707,0.012663,0.012037,0.012234,0.998088,0.999282,0.037516,0.0,0.007204,0.0,0.0,0.150659,0.02,0.051097,0.118587,0.09649,0.0,0.0,0.185781,0.216468,0.133735,0.144399,0.000305,0.060051,0.002561,0.127932,0.0,0.144682,0.0,0.001005,0.137529,0.000829,0.0,0.001459,0.21524,0.21524,0.0,0.0,0
0.070707,0.008411,0.011216,0.012048,0.998088,0.998922,0.037445,0.0,0.006003,0.0,0.0,0.160075,0.01,0.042971,0.114316,0.096102,0.0,0.0,0.189004,0.218192,0.135684,0.145859,0.000311,0.059075,0.002561,0.125151,0.0,0.146956,0.0,0.001005,0.139492,0.000414,0.0,0.001416,0.211282,0.211282,0.0,0.0,0
0.080808,0.013957,0.013952,0.013346,0.998088,0.998922,0.037516,0.0,0.003502,0.000131,8.2e-05,0.13371,0.01,0.042082,0.067773,0.098041,0.0,0.0,0.190961,0.221734,0.137208,0.147764,0.000327,0.060051,0.002561,0.127005,0.0,0.148775,0.0,0.001005,0.141037,0.000829,0.0,0.001459,0.205839,0.205839,0.0,0.0,0
0.080808,0.01257,0.014772,0.014087,0.998088,0.998922,0.037516,0.0,0.007954,0.0,0.0,0.160075,0.02,0.055048,0.123001,0.096102,0.0,0.0,0.19554,0.226701,0.140184,0.150748,0.000354,0.057738,0.002561,0.123018,0.0,0.151819,0.0,0.001005,0.143804,0.000414,0.0,0.001459,0.187531,0.188026,0.0,0.0,0
0.080808,0.00721,0.013404,0.013902,0.998088,0.998994,0.037516,0.0,0.006153,0.000109,0.0,0.143126,0.02,0.05532,0.094997,0.148565,0.0,0.0,0.190873,0.222092,0.13703,0.147478,0.000349,0.059383,0.002561,0.126449,0.0,0.148321,0.0,0.001005,0.14049,0.000829,0.0,0.001373,0.211776,0.211776,0.0,0.0,0
0.080808,0.007487,0.012721,0.013716,0.998088,0.999425,0.037658,0.0,0.007404,2.2e-05,0.0,0.161959,0.02,0.050973,0.122488,0.095811,0.0,0.0,0.186922,0.219489,0.133841,0.144494,0.000381,0.06,0.002561,0.128024,0.0,0.144717,0.0,0.00201,0.136918,0.000414,0.0,0.001287,0.217714,0.217714,0.0,0.0,0
0.070707,0.011646,0.013952,0.014458,0.998088,0.999497,0.038084,0.0,0.006454,0.0,0.0,0.160075,0.01,0.043095,0.122816,0.097168,0.0,0.0,0.19362,0.225805,0.138873,0.149637,0.000414,0.059383,0.002561,0.126356,0.0,0.15021,0.0,0.00201,0.142195,0.000829,0.0,0.001502,0.236517,0.236517,0.0,0.0,0
0.080808,0.005731,0.012173,0.013902,0.998088,0.999497,0.037871,0.0,0.007404,0.001768,0.000246,0.163842,0.02,0.052652,0.115179,0.111618,0.0,0.0,0.198249,0.230056,0.142062,0.153097,0.000349,0.060257,0.002561,0.128581,0.0,0.153429,0.0,0.001005,0.145638,0.000414,0.0,0.001416,0.235032,0.235032,0.0,0.0,0
0.070707,0.004437,0.010806,0.013346,0.998088,0.999569,0.037516,0.0,0.002701,0.000131,0.0,0.129944,0.01,0.035439,0.05954,0.097071,0.0,0.0,0.195991,0.226129,0.140716,0.151128,0.000349,0.060051,0.002561,0.127746,0.0,0.152414,0.0,0.001005,0.144544,0.000414,0.0,0.001459,0.218704,0.218704,0.0,0.0,0
0.080808,0.008504,0.01231,0.014272,0.998088,0.999425,0.037587,0.0,0.006053,2.2e-05,0.0,0.141243,0.01,0.048158,0.1044,0.096877,0.0,0.0,0.194285,0.226735,0.13944,0.149732,0.000278,0.060463,0.002561,0.129044,0.0,0.15098,0.0,0.001005,0.142485,0.000414,0.0,0.001459,0.203859,0.203859,0.0,0.0,0
0.080808,0.009428,0.012584,0.014458,0.998088,0.999282,0.037587,0.0,0.008855,0.000175,0.0,0.169492,0.02,0.052307,0.14269,0.097071,0.0,0.0,0.199666,0.233726,0.143338,0.154176,0.000327,0.060874,0.002561,0.129508,0.0,0.154934,0.0,0.001005,0.146153,0.000414,0.0,0.001416,0.224641,0.224641,0.0,0.0,0
0.080808,0.00647,0.01149,0.014087,0.998088,0.999282,0.037516,0.0,0.009905,0.0,0.0,0.165725,0.02,0.06179,0.139261,0.116466,0.0,0.0,0.203881,0.236013,0.146598,0.156937,0.000332,0.06108,0.002561,0.130435,0.0,0.158817,0.0,0.001005,0.149854,0.000414,0.0,0.001459,0.231074,0.231074,0.0,0.0,0
0.080808,0.009058,0.012173,0.014458,0.998088,0.999353,0.037445,0.0,0.006303,2.2e-05,0.0,0.141243,0.02,0.052702,0.100992,0.097168,0.0,0.0,0.203718,0.237268,0.146315,0.15681,0.000322,0.061337,0.002561,0.130342,0.0,0.158397,0.0,0.001005,0.149178,0.000414,0.0,0.001502,0.22662,0.22662,0.0,0.0,0
0.080808,0.01294,0.013678,0.015199,0.998088,0.999497,0.037445,0.0,0.011706,0.0,0.0,0.210923,0.03,0.052603,0.188269,0.095811,0.0,0.0,0.207443,0.241228,0.149079,0.159826,0.000354,0.060771,0.002561,0.128859,0.0,0.161617,0.0,0.001005,0.152267,0.000414,0.0,0.001287,0.234537,0.234537,0.0,0.0,0
0.080808,0.007579,0.012447,0.014829,0.998088,0.999569,0.037516,0.0,0.009605,6.5e-05,0.0,0.163842,0.03,0.072212,0.117683,0.167572,0.0,0.0,0.20797,0.242764,0.149504,0.160334,0.000343,0.061388,0.002561,0.13062,0.0,0.161547,0.0,0.001005,0.152138,0.000414,0.0,0.00133,0.251856,0.251856,0.0,0.0,0
0.080808,0.008041,0.012584,0.014829,0.998088,0.999569,0.037445,0.0,0.009505,0.000109,8.2e-05,0.175141,0.02,0.056851,0.142752,0.099108,0.0,0.0,0.203793,0.238019,0.146563,0.157604,0.000354,0.06072,0.002561,0.132196,0.0,0.158537,0.0,0.001005,0.149693,0.000414,0.0,0.001502,0.220683,0.220683,0.0,0.0,0
