0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,label
0.083333,0.010225,0.028011,0.040936,0.0,0.990453,0.98903,0.0,0.40784,0.0,0.098393,0.162162,0.11,0.457795,0.435798,0.04511,0.0,0.0,0.172352,0.306231,0.207013,0.218933,0.579886,0.214286,0.232558,0.333333,0.0,0.208369,0.0,0.25,0.220488,0.181818,0.0,0.016667,0.151515,0.151515,0.0,0.0,0
0.072917,0.012952,0.028011,0.039474,0.0,0.990453,0.98903,0.0,0.416094,0.000746,0.093376,0.135135,0.09,0.489999,0.427367,0.042979,0.0,0.0,0.101068,0.192602,0.13352,0.145867,0.547321,0.178571,0.162791,0.3,0.0,0.134488,0.0,0.25,0.147083,0.181818,0.0,0.011111,0.090909,0.090909,0.0,0.0,0
0.09375,0.026585,0.035014,0.040936,0.0,0.990453,0.98903,0.0,0.549519,0.000186,0.098393,0.135135,0.12,0.751623,0.435798,0.045132,0.0,0.0,0.2091,0.314229,0.249088,0.260267,0.611902,0.142857,0.281395,0.233333,0.0,0.250794,0.0,0.25,0.26212,0.227273,0.0,0.016667,0.191919,0.191919,0.0,0.0,0
0.09375,0.021132,0.039216,0.042398,0.0,0.989857,0.989319,0.0,0.440853,0.000559,0.097203,0.135135,0.09,0.465471,0.467575,0.045486,0.0,0.0,0.220157,0.307564,0.269565,0.2856,0.800391,0.178571,0.316279,0.233333,0.0,0.271284,0.0,0.25,0.287866,0.227273,0.0,0.011111,0.20202,0.20202,0.0,0.0,0
0.083333,0.018405,0.037815,0.040936,0.0,0.989558,0.98903,0.0,0.605227,0.000186,0.095251,0.135135,0.12,0.719641,0.496757,0.043059,0.0,0.0,0.174705,0.230257,0.206171,0.2128,0.671351,0.071429,0.232558,0.166667,0.0,0.208081,0.0,0.25,0.214462,0.227273,0.0,0.016667,0.141414,0.141414,0.0,0.0,0
0.09375,0.025222,0.042017,0.042398,0.0,0.990453,0.989319,0.0,0.429161,0.000559,0.098951,0.148649,0.1,0.473072,0.450713,0.044836,0.0,0.0,0.246789,0.307897,0.281907,0.288,0.74919,0.214286,0.311628,0.266667,0.0,0.283983,0.0,0.25,0.290058,0.227273,0.0,0.005556,0.20202,0.20202,0.0,0.0,0
0.114583,0.0409,0.053221,0.045322,0.0,0.990752,0.989607,0.0,0.445667,0.000186,0.095226,0.121622,0.09,0.496131,0.455901,0.043993,0.0,0.0,0.303157,0.405531,0.36129,0.378133,0.96163,0.392857,0.416279,0.4,0.0,0.363636,0.0,0.25,0.380992,0.272727,0.0,0.011111,0.272727,0.272727,0.0,0.0,0
0.09375,0.029312,0.05042,0.045322,0.0,0.990155,0.989607,0.0,0.44773,0.000559,0.098774,0.175676,0.14,0.6267,0.397536,0.045634,0.0,0.0,0.207453,0.329557,0.236466,0.2432,0.823242,0.178571,0.248837,0.266667,0.0,0.237807,0.0,0.25,0.244864,0.227273,0.0,0.022222,0.181818,0.181818,0.0,0.0,0
0.104167,0.034083,0.056022,0.046784,0.0,0.990155,0.989607,0.0,0.504127,0.0,0.094973,0.162162,0.14,0.663386,0.433852,0.0434,0.0,0.0,0.230838,0.295568,0.24432,0.2464,0.641779,0.321429,0.244186,0.366667,0.0,0.24531,0.0,0.25,0.247329,0.272727,0.0,0.005556,0.20202,0.20202,0.0,0.0,0
0.114583,0.023177,0.051821,0.046784,0.0,0.990453,0.989896,0.0,0.393398,0.000373,0.100041,0.135135,0.09,0.455987,0.420882,0.045702,0.0,0.0,0.264621,0.446851,0.324264,0.348533,0.830513,0.357143,0.37907,0.433333,0.0,0.326984,0.0,0.25,0.351958,0.272727,0.0,0.005556,0.222222,0.222222,0.0,0.0,0
0.104167,0.014315,0.044818,0.04386,0.0,0.990453,0.990185,0.0,0.371389,0.0,0.117221,0.094595,0.07,0.437602,0.405966,0.05394,0.0,0.0,0.220816,0.290237,0.257504,0.2704,0.889167,0.107143,0.288372,0.166667,0.0,0.259452,0.0,0.25,0.272528,0.272727,0.0,0.016667,0.191919,0.191919,0.0,0.0,0
0.114583,0.00818,0.037815,0.042398,0.0,0.990155,0.989896,0.0,0.678817,0.000186,0.132247,0.135135,0.13,0.780327,0.529831,0.060298,0.0,0.0,0.286454,0.327557,0.306872,0.310133,0.70465,0.142857,0.318605,0.233333,0.0,0.309091,0.0,0.25,0.312243,0.272727,0.0,0.016667,0.232323,0.232323,0.0,0.0,0
0.114583,0.006135,0.032213,0.039474,0.0,0.990453,0.989896,0.0,0.359697,0.000373,0.098596,0.135135,0.08,0.401909,0.410506,0.045144,0.0,0.0,0.248624,0.320227,0.288079,0.297867,0.845665,0.285714,0.318605,0.366667,0.0,0.289466,0.0,0.25,0.29937,0.272727,0.0,0.022222,0.232323,0.232323,0.0,0.0,0
0.09375,0.006817,0.029412,0.038012,0.0,0.989857,0.98903,0.0,0.48762,0.000942,0.096873,0.135135,0.12,0.689468,0.407912,0.045178,0.0,0.0,0.174046,0.315895,0.233941,0.255467,0.830329,0.214286,0.288372,0.3,0.0,0.236075,0.0,0.25,0.258012,0.272727,0.0,0.011111,0.151515,0.161616,0.0,0.0,0
0.083333,0.017723,0.033613,0.039474,0.0,0.989857,0.988741,0.0,0.41403,0.000373,0.096518,0.148649,0.1,0.469097,0.436446,0.043663,0.0,0.0,0.233802,0.308564,0.256381,0.256533,0.701289,0.107143,0.265116,0.233333,0.0,0.258009,0.0,0.25,0.258285,0.272727,0.0,0.022222,0.191919,0.191919,0.0,0.0,0
0.0625,0.019087,0.035014,0.039474,0.0,0.990155,0.988453,0.0,0.522008,0.001688,0.096721,0.148649,0.12,0.650424,0.453956,0.044426,0.0,0.0,0.139369,0.242253,0.199439,0.2216,0.678377,0.285714,0.255814,0.4,0.0,0.201154,0.0,0.25,0.224048,0.272727,0.0,0.016667,0.131313,0.131313,0.0,0.0,0
0.041667,0.01227,0.030812,0.03655,0.0,0.990155,0.988741,0.0,0.349381,0.001688,0.093706,0.121622,0.09,0.514622,0.346304,0.043184,0.0,0.0,0.098621,0.166278,0.097335,0.090933,0.353089,0.214286,0.076744,0.333333,0.0,0.097835,0.0,0.25,0.091482,0.227273,0.0,0.011111,0.070707,0.070707,0.0,0.0,0
0.083333,0.014997,0.030812,0.03655,0.0,0.990453,0.988741,0.0,0.647868,0.0,0.087675,0.135135,0.13,0.733935,0.52594,0.039789,0.0,0.0,0.216252,0.331556,0.281627,0.302933,0.613063,0.071429,0.346512,0.2,0.0,0.28456,0.0,0.25,0.306217,0.272727,0.0,0.011111,0.171717,0.181818,0.0,0.0,0
0.104167,0.015678,0.032213,0.038012,0.0,0.990453,0.988453,0.0,0.370702,0.000186,0.106249,0.121622,0.08,0.400778,0.424125,0.048949,0.0,0.0,0.274691,0.4002,0.325386,0.3384,0.804424,0.071429,0.367442,0.166667,0.0,0.327561,0.0,0.25,0.341002,0.272727,0.0,0.011111,0.242424,0.242424,0.0,0.0,0
0.09375,0.027267,0.037815,0.039474,0.0,0.990453,0.988741,0.0,0.542641,0.000186,0.095758,0.121622,0.11,0.682934,0.459144,0.043811,0.0,0.0,0.214087,0.391869,0.294811,0.326133,0.843588,0.214286,0.374419,0.3,0.0,0.297547,0.0,0.25,0.329773,0.272727,0.0,0.016667,0.191919,0.191919,0.0,0.0,0
0.09375,0.038173,0.05042,0.04386,0.0,0.990453,0.988741,0.0,0.360385,0.000186,0.098469,0.094595,0.07,0.425983,0.398833,0.045326,0.0,0.0,0.212535,0.328224,0.26087,0.2728,0.812427,0.357143,0.293023,0.433333,0.0,0.262626,0.0,0.25,0.274719,0.272727,0.0,0.011111,0.20202,0.20202,0.0,0.0,0
0.09375,0.0409,0.057423,0.046784,0.0,0.993138,0.989319,0.0,0.70564,0.000186,0.147172,0.135135,0.14,0.830535,0.527886,0.063488,0.0,0.0,0.280055,0.353882,0.300701,0.302133,0.708193,0.428571,0.304651,0.5,0.0,0.302453,0.0,0.25,0.304026,0.318182,0.0,0.005556,0.222222,0.222222,0.0,0.0,0
0.083333,0.032038,0.058824,0.048246,0.0,0.993138,0.989896,0.0,0.554333,0.000373,0.099863,0.148649,0.13,0.688305,0.466926,0.049542,0.0,0.0,0.219545,0.350883,0.274895,0.292267,0.781512,0.357143,0.32093,0.4,0.0,0.277345,0.0,0.25,0.294988,0.272727,0.0,0.016667,0.191919,0.191919,0.0,0.0,0
0.09375,0.026585,0.057423,0.048246,0.0,0.990155,0.989319,0.0,0.409904,0.0,0.094517,0.162162,0.1,0.434916,0.450713,0.043332,0.0,0.0,0.263116,0.340553,0.307433,0.316267,0.780167,0.25,0.34186,0.266667,0.0,0.309668,0.0,0.25,0.318817,0.318182,0.0,0.022222,0.222222,0.222222,0.0,0.0,0
0.083333,0.012952,0.04902,0.045322,0.0,0.990155,0.989319,0.0,0.52132,0.0,0.10184,0.094595,0.09,0.667932,0.446822,0.046659,0.0,0.0,0.181857,0.293236,0.226087,0.239467,0.711493,0.25,0.260465,0.333333,0.0,0.227706,0.0,0.25,0.241304,0.318182,0.0,0.011111,0.171717,0.171717,0.0,0.0,0
0.083333,0.007498,0.040616,0.04386,0.0,0.990155,0.989896,0.0,0.379642,0.0,0.117449,0.081081,0.06,0.465967,0.400778,0.053986,0.0,0.0,0.158331,0.228257,0.178682,0.1808,0.554103,0.142857,0.183721,0.2,0.0,0.179509,0.0,0.25,0.181594,0.272727,0.0,0.005556,0.141414,0.151515,0.0,0.0,0
0.114583,0.010225,0.035014,0.040936,0.0,0.990155,0.989607,0.0,0.412655,0.000186,0.132982,0.094595,0.07,0.490073,0.424773,0.060275,0.0,0.0,0.262128,0.401533,0.341374,0.369333,0.776135,0.071429,0.416279,0.166667,0.0,0.344012,0.0,0.25,0.372501,0.318182,0.0,0.011111,0.252525,0.252525,0.0,0.0,0
0.083333,0.00409,0.029412,0.038012,0.0,0.990752,0.98903,0.0,0.504127,0.000186,0.107465,0.135135,0.12,0.707821,0.415045,0.048756,0.0,0.0,0.243307,0.305232,0.258065,0.255733,0.830574,0.285714,0.253488,0.333333,0.0,0.25974,0.0,0.25,0.25719,0.318182,0.0,0.022222,0.191919,0.191919,0.0,0.0,0
0.083333,0.022495,0.035014,0.039474,0.0,0.990453,0.988741,0.0,0.313618,0.000186,0.098647,0.162162,0.1,0.387552,0.363165,0.046067,0.0,0.0,0.198795,0.299234,0.256381,0.276267,0.714792,0.142857,0.306977,0.233333,0.0,0.258586,0.0,0.25,0.278828,0.318182,0.0,0.005556,0.181818,0.181818,0.0,0.0,0
0.083333,0.012952,0.030812,0.038012,0.0,0.990453,0.989319,0.0,0.353508,0.000186,0.095505,0.108108,0.07,0.440425,0.384565,0.043355,0.0,0.0,0.207641,0.267911,0.241795,0.251733,0.612207,0.321429,0.262791,0.4,0.0,0.24329,0.0,0.25,0.253629,0.318182,0.0,0.005556,0.181818,0.181818,0.0,0.0,0
0.104167,0.013633,0.030812,0.038012,0.0,0.990453,0.989607,0.0,0.621733,0.0,0.099382,0.121622,0.11,0.7065,0.51751,0.045884,0.0,0.0,0.228391,0.297901,0.269004,0.280533,0.659681,0.285714,0.297674,0.4,0.0,0.270418,0.0,0.25,0.282114,0.318182,0.0,0.022222,0.222222,0.222222,0.0,0.0,0
